Date,USD,GBP,EUR
1989-11-01,373.05,235.66,
1989-10-31,375.3,237.41,
1989-10-30,377.0,238.61,
1989-10-27,372.6,236.05,
1989-10-26,368.6,229.09,
1989-10-25,368.65,229.16,
1989-10-24,366.6,228.98,
1989-10-23,365.5,229.51,
1989-10-20,365.65,230.07,
1989-10-19,368.6,230.4,
1989-10-18,368.5,231.62,
1989-10-17,366.65,232.25,
1989-10-16,368.4,232.21,
1989-10-13,363.2,232.82,
1989-10-12,363.15,234.37,
1989-10-11,361.05,233.61,
1989-10-10,361.9,231.03,
1989-10-09,362.9,229.98,
1989-10-06,363.0,225.65,
1989-10-05,366.2,225.7,
1989-10-04,366.0,227.75,
1989-10-03,365.5,226.57,
1989-10-02,366.5,226.1,
1989-09-29,366.5,226.1,
1989-09-28,366.5,227.85,
1989-09-27,369.0,228.55,
1989-09-26,368.0,227.02,
1989-09-25,367.35,227.72,
1989-09-22,364.9,231.87,
1989-09-21,362.8,229.65,
1989-09-20,362.75,229.52,
1989-09-19,360.65,229.79,
1989-09-18,359.7,229.99,
1989-09-15,355.75,230.93,
1989-09-14,361.5,231.46,
1989-09-13,358.5,230.32,
1989-09-12,358.6,231.39,
1989-09-11,358.35,232.39,
1989-09-08,359.6,232.2,
1989-09-07,359.2,232.82,
1989-09-06,360.2,232.04,
1989-09-05,358.55,232.52,
1989-09-04,358.85,230.77,
1989-09-01,359.4,229.39,
1989-08-31,359.8,228.59,
1989-08-30,361.4,227.3,
1989-08-29,359.8,227.77,
1989-08-25,360.45,229.37,
1989-08-24,362.2,230.77,
1989-08-23,366.2,232.8,
1989-08-22,366.4,232.49,
1989-08-21,365.9,232.24,
1989-08-18,366.25,234.13,
1989-08-17,364.9,233.73,
1989-08-16,367.6,233.59,
1989-08-15,366.1,232.47,
1989-08-14,363.3,228.92,
1989-08-11,361.9,227.07,
1989-08-10,365.85,224.26,
1989-08-09,364.6,225.51,
1989-08-08,365.9,225.54,
1989-08-07,366.1,228.07,
1989-08-04,370.5,228.85,
1989-08-03,369.25,224.13,
1989-08-02,369.75,222.07,
1989-08-01,369.0,223.3,
1989-07-31,368.3,221.24,
1989-07-28,369.7,223.93,
1989-07-27,374.15,225.76,
1989-07-26,372.3,226.02,
1989-07-25,371.25,228.49,
1989-07-24,371.95,229.36,
1989-07-21,372.4,228.54,
1989-07-20,371.05,229.09,
1989-07-19,370.7,228.55,
1989-07-18,371.7,229.35,
1989-07-17,370.6,230.26,
1989-07-14,370.8,229.31,
1989-07-13,375.75,230.99,
1989-07-12,379.75,233.88,
1989-07-11,378.75,233.58,
1989-07-10,383.25,233.48,
1989-07-07,383.55,236.03,
1989-07-06,385.5,237.38,
1989-07-05,383.6,238.85,
1989-07-04,376.25,237.16,
1989-07-03,374.5,238.16,
1989-06-30,373.0,240.26,
1989-06-29,376.3,240.34,
1989-06-28,373.75,239.35,
1989-06-27,376.25,240.03,
1989-06-26,374.7,242.6,
1989-06-23,370.0,236.65,
1989-06-22,369.75,236.87,
1989-06-21,365.9,237.72,
1989-06-20,366.6,235.6,
1989-06-19,364.4,236.39,
1989-06-16,365.35,236.93,
1989-06-15,361.5,239.88,
1989-06-14,361.1,238.15,
1989-06-13,358.7,236.22,
1989-06-12,359.9,235.31,
1989-06-09,368.25,237.35,
1989-06-08,374.5,237.85,
1989-06-07,374.2,237.17,
1989-06-06,364.9,232.91,
1989-06-05,365.2,230.77,
1989-06-02,361.5,228.05,
1989-06-01,361.4,229.83,
1989-05-31,361.8,230.89,
1989-05-30,362.1,231.52,
1989-05-26,365.8,227.84,
1989-05-25,363.6,230.35,
1989-05-24,361.5,230.18,
1989-05-23,364.5,230.48,
1989-05-22,359.75,227.26,
1989-05-19,365.5,225.76,
1989-05-18,370.0,228.61,
1989-05-17,371.9,229.57,
1989-05-16,374.5,227.66,
1989-05-15,373.8,228.04,
1989-05-12,377.3,225.19,
1989-05-11,378.35,227.03,
1989-05-10,377.2,226.04,
1989-05-09,376.1,226.65,
1989-05-08,378.25,225.74,
1989-05-05,375.7,223.37,
1989-05-04,378.25,224.24,
1989-05-03,378.6,224.73,
1989-05-02,377.45,223.99,
1989-04-28,377.55,224.09,
1989-04-27,384.25,226.94,
1989-04-26,383.85,226.66,
1989-04-25,385.9,226.44,
1989-04-24,383.55,224.67,
1989-04-21,384.0,223.69,
1989-04-20,384.0,224.1,
1989-04-19,383.9,224.24,
1989-04-18,383.95,223.36,
1989-04-17,385.15,225.3,
1989-04-14,386.2,227.38,
1989-04-13,390.25,229.33,
1989-04-12,387.25,228.67,
1989-04-11,385.0,226.47,
1989-04-10,381.5,224.61,
1989-04-07,382.25,224.66,
1989-04-06,384.35,225.62,
1989-04-05,383.0,224.77,
1989-04-04,386.65,226.93,
1989-04-03,385.45,228.96,
1989-03-31,383.2,227.01,
1989-03-30,383.7,227.31,
1989-03-29,382.95,226.92,
1989-03-28,390.75,229.45,
1989-03-23,394.9,228.8,
1989-03-22,393.35,228.59,
1989-03-21,392.75,228.4,
1989-03-20,395.5,230.98,
1989-03-17,394.3,229.78,
1989-03-16,389.4,226.2,
1989-03-15,392.9,228.03,
1989-03-14,395.0,230.01,
1989-03-13,392.5,228.6,
1989-03-10,393.5,229.25,
1989-03-09,391.5,227.52,
1989-03-08,394.6,229.25,
1989-03-07,390.75,226.63,
1989-03-06,387.25,224.49,
1989-03-03,386.4,224.1,
1989-03-02,383.9,222.23,
1989-03-01,384.05,222.77,
1989-02-28,387.0,221.78,
1989-02-27,390.6,223.14,
1989-02-24,388.4,221.37,
1989-02-23,390.5,222.13,
1989-02-22,386.75,221.51,
1989-02-21,383.5,218.89,
1989-02-20,382.4,216.54,
1989-02-17,380.4,214.17,
1989-02-16,384.25,216.78,
1989-02-15,381.0,213.81,
1989-02-14,384.1,218.34,
1989-02-13,384.5,219.87,
1989-02-10,389.6,221.36,
1989-02-09,393.8,224.17,
1989-02-08,390.55,224.09,
1989-02-07,391.0,225.0,
1989-02-06,387.9,223.83,
1989-02-03,390.0,223.82,
1989-02-02,391.1,223.38,
1989-02-01,392.8,224.2,
1989-01-31,394.0,224.37,
1989-01-30,394.0,224.13,
1989-01-27,399.75,226.04,
1989-01-26,406.25,229.09,
1989-01-25,404.2,228.36,
1989-01-24,408.3,229.83,
1989-01-23,407.45,230.52,
1989-01-20,405.5,229.42,
1989-01-19,403.6,229.71,
1989-01-18,402.5,227.27,
1989-01-17,402.25,227.04,
1989-01-16,401.5,227.93,
1989-01-13,405.55,228.07,
1989-01-12,404.15,226.06,
1989-01-11,403.8,226.28,
1989-01-10,404.5,228.82,
1989-01-09,402.45,227.59,
1989-01-06,406.35,228.42,
1989-01-05,407.25,226.25,
1989-01-04,409.35,226.35,
1989-01-03,411.6,225.23,
1988-12-29,410.25,229.0,
1988-12-28,412.85,231.03,
1988-12-22,417.25,231.93,
1988-12-21,414.6,229.25,
1988-12-20,412.9,228.44,
1988-12-19,413.0,226.67,
1988-12-16,411.75,226.11,
1988-12-15,418.45,228.41,
1988-12-14,420.0,229.01,
1988-12-13,420.5,229.78,
1988-12-12,420.0,227.83,
1988-12-09,419.75,227.14,
1988-12-08,423.2,227.83,
1988-12-07,422.6,228.28,
1988-12-06,427.75,228.99,
1988-12-05,429.0,229.45,
1988-12-02,424.25,227.85,
1988-12-01,424.75,228.98,
1988-11-30,422.6,228.37,
1988-11-29,423.1,229.45,
1988-11-28,424.25,230.57,
1988-11-25,424.1,229.99,
1988-11-24,419.95,228.48,
1988-11-23,419.25,228.35,
1988-11-22,418.4,229.27,
1988-11-21,415.95,228.86,
1988-11-18,417.75,230.23,
1988-11-17,422.0,232.25,
1988-11-16,423.85,233.59,
1988-11-15,424.0,234.84,
1988-11-14,419.3,232.36,
1988-11-11,420.3,231.72,
1988-11-10,419.1,233.55,
1988-11-09,420.8,235.35,
1988-11-08,418.35,236.16,
1988-11-07,420.6,237.13,
1988-11-04,421.0,237.85,
1988-11-03,423.4,237.89,
1988-11-02,414.75,233.79,
1988-11-01,410.9,232.28,
1988-10-31,412.4,232.01,
1988-10-28,411.5,232.62,
1988-10-27,407.5,230.03,
1988-10-26,407.4,231.18,
1988-10-25,407.65,232.39,
1988-10-24,405.5,231.38,
1988-10-21,410.25,233.16,
1988-10-20,412.2,233.67,
1988-10-19,411.25,234.46,
1988-10-18,411.45,235.09,
1988-10-17,413.0,235.42,
1988-10-14,407.6,232.58,
1988-10-13,406.7,231.94,
1988-10-12,406.4,235.05,
1988-10-11,407.25,236.91,
1988-10-10,406.75,237.45,
1988-10-07,403.9,237.73,
1988-10-06,403.75,238.27,
1988-10-05,395.45,233.51,
1988-10-04,398.5,234.62,
1988-10-03,396.0,233.31,
1988-09-30,396.7,235.25,
1988-09-29,398.5,236.78,
1988-09-28,395.4,234.73,
1988-09-27,397.1,236.37,
1988-09-26,395.3,237.02,
1988-09-23,400.35,239.73,
1988-09-22,397.75,237.96,
1988-09-21,400.65,239.02,
1988-09-20,410.0,243.54,
1988-09-19,409.0,243.86,
1988-09-16,415.15,247.85,
1988-09-15,418.85,249.49,
1988-09-14,421.5,251.42,
1988-09-13,420.45,247.88,
1988-09-12,419.4,247.14,
1988-09-09,429.4,252.78,
1988-09-08,428.25,252.28,
1988-09-07,427.25,250.59,
1988-09-06,428.45,251.63,
1988-09-05,427.4,253.5,
1988-09-02,428.75,256.74,
1988-09-01,430.4,256.04,
1988-08-31,427.75,254.77,
1988-08-30,427.75,252.73,
1988-08-26,433.15,256.38,
1988-08-25,434.2,255.64,
1988-08-24,433.0,257.43,
1988-08-23,432.6,256.43,
1988-08-22,431.0,256.09,
1988-08-19,432.6,254.55,
1988-08-18,430.55,253.79,
1988-08-17,429.0,252.03,
1988-08-16,432.65,251.07,
1988-08-15,430.25,251.39,
1988-08-12,433.25,252.92,
1988-08-11,427.95,251.29,
1988-08-10,427.2,252.93,
1988-08-09,425.8,252.25,
1988-08-08,432.0,253.74,
1988-08-05,432.85,254.92,
1988-08-04,433.1,253.5,
1988-08-03,434.1,253.56,
1988-08-02,432.75,252.55,
1988-08-01,434.6,253.49,
1988-07-29,436.8,255.07,
1988-07-28,432.75,249.64,
1988-07-27,432.85,250.71,
1988-07-26,431.2,251.72,
1988-07-25,438.5,252.88,
1988-07-22,442.2,254.72,
1988-07-21,444.75,258.5,
1988-07-20,444.8,260.73,
1988-07-19,436.25,257.68,
1988-07-18,435.65,260.32,
1988-07-15,439.1,264.12,
1988-07-14,440.75,260.49,
1988-07-13,435.0,257.09,
1988-07-12,433.8,256.46,
1988-07-11,436.8,257.37,
1988-07-08,439.4,257.79,
1988-07-07,440.9,256.35,
1988-07-06,436.8,254.99,
1988-07-05,437.5,257.28,
1988-07-04,437.55,259.06,
1988-07-01,436.85,256.64,
1988-06-30,436.55,255.74,
1988-06-29,433.55,252.95,
1988-06-28,443.85,257.08,
1988-06-27,443.3,259.85,
1988-06-24,443.25,254.38,
1988-06-23,447.8,255.16,
1988-06-22,448.5,252.88,
1988-06-21,451.65,252.71,
1988-06-20,454.2,254.24,
1988-06-17,450.25,252.31,
1988-06-16,453.9,253.51,
1988-06-15,452.0,253.12,
1988-06-14,446.5,249.16,
1988-06-13,449.0,246.32,
1988-06-10,457.6,251.75,
1988-06-09,455.45,251.03,
1988-06-08,457.85,251.36,
1988-06-07,464.4,256.11,
1988-06-06,464.55,257.65,
1988-06-03,464.7,258.45,
1988-06-02,453.7,252.13,
1988-06-01,456.75,250.21,
1988-05-31,455.5,247.5,
1988-05-27,452.0,243.27,
1988-05-26,453.25,243.38,
1988-05-25,453.9,243.57,
1988-05-24,457.25,244.43,
1988-05-23,457.25,244.74,
1988-05-20,454.9,244.01,
1988-05-19,457.9,245.23,
1988-05-18,454.0,244.15,
1988-05-17,454.7,243.81,
1988-05-16,453.25,239.5,
1988-05-13,449.5,237.58,
1988-05-12,451.0,239.55,
1988-05-11,449.1,238.31,
1988-05-10,446.65,237.39,
1988-05-09,444.4,236.3,
1988-05-06,442.8,237.68,
1988-05-05,444.85,238.14,
1988-05-04,443.25,237.86,
1988-05-03,445.9,238.19,
1988-04-29,449.0,238.45,
1988-04-28,452.1,241.29,
1988-04-27,450.3,240.55,
1988-04-26,447.0,237.96,
1988-04-25,450.2,239.76,
1988-04-22,448.6,237.67,
1988-04-21,454.25,239.56,
1988-04-20,457.4,241.28,
1988-04-19,456.9,241.07,
1988-04-18,458.0,241.71,
1988-04-15,456.3,241.71,
1988-04-14,450.35,240.21,
1988-04-13,449.35,243.46,
1988-04-12,450.8,243.18,
1988-04-11,448.8,242.01,
1988-04-08,449.4,240.17,
1988-04-07,447.2,240.11,
1988-04-06,449.85,239.47,
1988-04-05,453.6,240.61,
1988-03-31,456.95,242.44,
1988-03-30,453.75,243.45,
1988-03-29,454.9,243.98,
1988-03-28,453.9,244.95,
1988-03-25,451.8,246.15,
1988-03-24,453.95,246.18,
1988-03-23,449.5,244.45,
1988-03-22,447.9,244.98,
1988-03-21,449.25,245.36,
1988-03-18,442.85,242.79,
1988-03-17,445.5,241.46,
1988-03-16,446.2,241.28,
1988-03-15,442.2,238.55,
1988-03-14,442.25,238.38,
1988-03-11,441.8,238.49,
1988-03-10,442.4,240.04,
1988-03-09,436.5,236.68,
1988-03-08,436.35,238.27,
1988-03-07,435.9,240.3,
1988-03-04,431.8,243.85,
1988-03-03,429.1,242.46,
1988-03-02,428.9,242.49,
1988-03-01,429.3,242.0,
1988-02-29,426.15,240.63,
1988-02-26,430.45,243.06,
1988-02-25,432.1,244.64,
1988-02-24,435.75,246.58,
1988-02-23,442.4,250.68,
1988-02-22,445.5,253.0,
1988-02-19,442.9,253.01,
1988-02-18,447.25,255.32,
1988-02-17,445.6,255.01,
1988-02-16,445.0,254.91,
1988-02-15,445.5,255.3,
1988-02-12,443.6,254.87,
1988-02-11,440.6,250.13,
1988-02-10,441.1,250.84,
1988-02-09,438.6,251.68,
1988-02-08,442.1,252.2,
1988-02-05,441.7,251.18,
1988-02-04,443.25,252.08,
1988-02-03,445.4,251.85,
1988-02-02,455.9,258.59,
1988-02-01,452.7,257.51,
1988-01-29,458.0,258.51,
1988-01-28,466.35,261.97,
1988-01-27,465.0,261.16,
1988-01-26,469.75,265.7,
1988-01-25,476.25,268.16,
1988-01-22,476.2,266.9,
1988-01-21,477.2,266.22,
1988-01-20,477.65,266.74,
1988-01-19,477.1,269.09,
1988-01-18,475.4,268.36,
1988-01-15,480.3,270.29,
1988-01-14,481.4,264.46,
1988-01-13,481.9,263.72,
1988-01-12,480.4,263.88,
1988-01-11,483.9,265.27,
1988-01-08,483.9,267.9,
1988-01-07,483.5,266.76,
1988-01-06,481.4,267.33,
1988-01-05,475.5,260.16,
1988-01-04,480.5,256.34,
1987-12-30,484.1,260.66,
1987-12-29,485.7,261.62,
1987-12-23,481.5,264.37,
1987-12-22,483.0,264.01,
1987-12-21,480.0,262.18,
1987-12-18,481.0,262.87,
1987-12-17,477.5,260.43,
1987-12-16,486.3,266.17,
1987-12-15,492.5,268.32,
1987-12-14,499.75,271.09,
1987-12-11,493.5,268.94,
1987-12-10,488.0,266.59,
1987-12-09,484.2,268.37,
1987-12-08,484.3,269.54,
1987-12-07,481.15,267.93,
1987-12-04,486.25,269.24,
1987-12-03,491.1,271.78,
1987-12-02,490.9,270.77,
1987-12-01,487.8,268.94,
1987-11-30,492.5,268.88,
1987-11-27,478.4,264.68,
1987-11-26,477.65,266.03,
1987-11-25,476.5,265.87,
1987-11-24,475.0,267.08,
1987-11-23,469.4,262.6,
1987-11-20,465.7,259.15,
1987-11-19,465.15,261.39,
1987-11-18,463.7,263.17,
1987-11-17,464.6,263.98,
1987-11-16,462.1,265.04,
1987-11-13,464.95,263.43,
1987-11-12,462.45,262.58,
1987-11-11,461.85,259.18,
1987-11-10,458.25,254.94,
1987-11-09,463.5,259.49,
1987-11-06,460.0,257.06,
1987-11-05,457.55,259.56,
1987-11-04,466.15,267.36,
1987-11-03,464.25,265.67,
1987-11-02,469.3,271.27,
1987-10-30,468.8,271.93,
1987-10-29,472.45,273.57,
1987-10-28,477.5,279.21,
1987-10-27,474.0,279.7,
1987-10-26,475.0,281.25,
1987-10-23,470.5,283.98,
1987-10-22,471.65,285.07,
1987-10-21,467.0,281.72,
1987-10-20,464.3,280.71,
1987-10-19,481.0,286.22,
1987-10-16,465.25,279.6,
1987-10-15,466.6,279.87,
1987-10-14,460.8,278.73,
1987-10-13,459.2,278.95,
1987-10-12,461.75,279.31,
1987-10-09,462.05,279.69,
1987-10-08,458.15,278.94,
1987-10-07,458.05,279.04,
1987-10-06,458.0,280.24,
1987-10-05,456.5,280.98,
1987-10-02,454.35,279.77,
1987-10-01,454.9,280.8,
1987-09-30,459.5,282.04,
1987-09-29,459.4,282.41,
1987-09-28,460.85,281.04,
1987-09-25,461.8,281.43,
1987-09-24,464.0,283.1,
1987-09-23,462.4,281.52,
1987-09-22,461.55,280.63,
1987-09-21,459.1,278.16,
1987-09-18,461.7,278.89,
1987-09-17,460.5,279.26,
1987-09-16,458.4,278.49,
1987-09-15,458.8,279.19,
1987-09-14,455.55,278.66,
1987-09-11,459.85,277.35,
1987-09-10,460.2,279.21,
1987-09-09,458.3,276.55,
1987-09-08,456.95,275.02,
1987-09-07,463.5,279.18,
1987-09-04,464.75,280.78,
1987-09-03,463.7,280.18,
1987-09-02,463.1,281.02,
1987-09-01,453.75,277.02,
1987-08-28,453.4,278.25,
1987-08-27,458.75,282.12,
1987-08-26,457.6,283.87,
1987-08-25,458.0,282.32,
1987-08-24,459.5,281.3,
1987-08-21,455.5,279.93,
1987-08-20,456.1,282.24,
1987-08-19,456.35,282.66,
1987-08-18,457.5,283.9,
1987-08-17,453.3,285.27,
1987-08-14,460.0,288.76,
1987-08-13,462.5,292.85,
1987-08-12,463.4,293.38,
1987-08-11,461.2,293.98,
1987-08-10,461.1,294.6,
1987-08-07,464.1,296.08,
1987-08-06,468.7,297.4,
1987-08-05,469.8,298.0,
1987-08-04,473.4,300.71,
1987-08-03,472.75,296.86,
1987-07-31,462.5,289.88,
1987-07-30,457.15,287.16,
1987-07-29,457.75,285.92,
1987-07-28,456.15,285.43,
1987-07-27,453.15,283.1,
1987-07-24,453.3,281.99,
1987-07-23,453.95,283.35,
1987-07-22,454.9,284.85,
1987-07-21,452.4,282.19,
1987-07-20,450.9,281.29,
1987-07-17,450.6,279.27,
1987-07-16,453.75,278.12,
1987-07-15,452.7,277.53,
1987-07-14,447.0,277.04,
1987-07-13,446.5,276.25,
1987-07-10,444.75,275.61,
1987-07-09,444.1,274.56,
1987-07-08,446.4,275.56,
1987-07-07,444.5,274.26,
1987-07-06,443.35,274.23,
1987-07-03,444.1,275.75,
1987-07-02,446.25,275.72,
1987-07-01,445.75,275.67,
1987-06-30,447.3,277.09,
1987-06-29,449.75,280.46,
1987-06-26,444.1,275.07,
1987-06-25,440.5,272.98,
1987-06-24,441.75,272.06,
1987-06-23,440.2,275.3,
1987-06-22,438.0,273.75,
1987-06-19,449.0,277.33,
1987-06-18,452.2,277.0,
1987-06-17,451.25,276.16,
1987-06-16,452.75,276.79,
1987-06-15,449.75,274.91,
1987-06-12,455.45,275.28,
1987-06-11,457.0,274.92,
1987-06-10,455.65,273.96,
1987-06-09,452.65,273.37,
1987-06-08,456.55,277.98,
1987-06-05,453.5,277.88,
1987-06-04,452.75,278.07,
1987-06-03,453.0,275.67,
1987-06-02,455.0,276.01,
1987-06-01,442.9,272.47,
1987-05-29,451.0,277.28,
1987-05-28,453.1,278.15,
1987-05-27,449.5,278.5,
1987-05-26,449.0,273.75,
1987-05-22,466.5,279.34,
1987-05-21,469.1,279.23,
1987-05-20,475.25,281.55,
1987-05-19,471.1,279.95,
1987-05-18,473.25,281.08,
1987-05-15,469.9,279.2,
1987-05-14,461.05,274.63,
1987-05-13,460.5,276.05,
1987-05-12,460.7,276.33,
1987-05-11,453.0,272.07,
1987-05-08,453.0,270.77,
1987-05-07,456.25,271.79,
1987-05-06,456.25,270.61,
1987-05-05,459.25,272.31,
1987-05-01,456.75,273.18,
1987-04-30,453.25,272.22,
1987-04-29,449.0,271.43,
1987-04-28,453.0,273.96,
1987-04-27,474.75,284.79,
1987-04-24,462.2,279.78,
1987-04-23,450.5,276.01,
1987-04-22,445.5,273.62,
1987-04-21,449.5,274.81,
1987-04-16,437.75,268.89,
1987-04-15,444.1,272.72,
1987-04-14,442.4,271.16,
1987-04-13,435.9,268.25,
1987-04-10,431.6,265.44,
1987-04-09,421.0,260.25,
1987-04-08,420.5,260.61,
1987-04-07,418.5,258.65,
1987-04-06,421.45,260.64,
1987-04-03,418.7,259.21,
1987-04-02,418.7,262.79,
1987-04-01,418.75,261.12,
1987-03-31,421.0,262.67,
1987-03-30,424.0,263.11,
1987-03-27,416.35,259.46,
1987-03-26,411.0,256.08,
1987-03-25,413.7,257.48,
1987-03-24,409.0,253.72,
1987-03-23,408.3,252.74,
1987-03-20,404.45,252.86,
1987-03-19,404.45,252.28,
1987-03-18,404.35,251.43,
1987-03-17,406.35,254.69,
1987-03-16,405.3,256.76,
1987-03-13,408.5,258.79,
1987-03-12,409.9,258.53,
1987-03-11,407.2,255.7,
1987-03-10,405.6,255.9,
1987-03-09,405.0,254.4,
1987-03-06,406.3,255.62,
1987-03-05,410.75,261.09,
1987-03-04,406.55,259.38,
1987-03-03,403.8,258.43,
1987-03-02,404.25,259.6,
1987-02-27,405.85,262.35,
1987-02-26,404.1,261.98,
1987-02-25,405.8,263.59,
1987-02-24,399.3,259.12,
1987-02-23,403.2,261.82,
1987-02-20,399.75,261.19,
1987-02-19,393.35,258.53,
1987-02-18,390.0,254.74,
1987-02-17,397.25,258.8,
1987-02-16,397.25,260.49,
1987-02-13,397.35,261.5,
1987-02-12,402.3,263.84,
1987-02-11,403.0,264.26,
1987-02-10,402.85,263.34,
1987-02-09,405.9,267.66,
1987-02-06,402.6,267.01,
1987-02-05,398.9,262.95,
1987-02-04,402.8,265.0,
1987-02-03,404.0,263.33,
1987-02-02,406.75,267.99,
1987-01-30,400.5,264.88,
1987-01-29,409.7,265.95,
1987-01-28,413.75,267.49,
1987-01-27,411.5,269.34,
1987-01-26,406.0,266.14,
1987-01-23,400.0,262.42,
1987-01-22,410.45,267.01,
1987-01-21,407.2,267.98,
1987-01-20,415.75,272.62,
1987-01-19,422.25,274.87,
1987-01-16,415.7,274.48,
1987-01-15,416.25,276.12,
1987-01-14,415.1,276.55,
1987-01-13,409.0,274.96,
1987-01-12,411.1,276.69,
1987-01-09,402.0,272.58,
1987-01-08,402.65,273.48,
1987-01-07,400.4,272.33,
1987-01-06,401.7,272.15,
1987-01-05,398.95,270.75,
1987-01-02,403.5,270.15,
1986-12-30,388.75,265.03,
1986-12-29,390.1,265.68,
1986-12-23,389.2,268.51,
1986-12-22,394.15,273.18,
1986-12-19,394.8,275.51,
1986-12-18,390.75,273.16,
1986-12-17,392.0,273.93,
1986-12-16,393.1,274.7,
1986-12-15,394.3,275.16,
1986-12-12,391.5,273.83,
1986-12-11,388.4,272.73,
1986-12-10,391.5,274.64,
1986-12-09,386.8,271.95,
1986-12-08,389.6,273.79,
1986-12-05,388.5,272.06,
1986-12-04,389.25,271.92,
1986-12-03,389.75,272.12,
1986-12-02,389.5,271.71,
1986-12-01,395.55,275.49,
1986-11-28,389.5,271.15,
1986-11-27,383.5,267.96,
1986-11-26,383.6,267.97,
1986-11-25,383.75,269.77,
1986-11-24,380.5,267.96,
1986-11-21,388.2,274.44,
1986-11-20,389.35,275.78,
1986-11-19,393.4,276.65,
1986-11-18,391.0,274.71,
1986-11-17,392.5,275.05,
1986-11-14,408.25,285.69,
1986-11-13,407.5,286.91,
1986-11-12,407.0,284.95,
1986-11-11,406.0,282.28,
1986-11-10,410.75,285.34,
1986-11-07,408.2,286.12,
1986-11-06,408.55,285.9,
1986-11-05,405.25,285.09,
1986-11-04,408.0,288.41,
1986-11-03,406.2,287.37,
1986-10-31,401.0,285.17,
1986-10-30,406.5,289.57,
1986-10-29,405.8,286.68,
1986-10-28,410.7,290.21,
1986-10-27,409.75,290.91,
1986-10-24,410.5,290.31,
1986-10-23,423.4,297.37,
1986-10-22,425.0,296.52,
1986-10-21,425.1,296.07,
1986-10-20,425.0,297.1,
1986-10-17,419.25,292.98,
1986-10-16,425.5,295.38,
1986-10-15,422.0,293.4,
1986-10-14,428.8,298.4,
1986-10-13,432.6,301.67,
1986-10-10,430.75,301.22,
1986-10-09,435.75,306.44,
1986-10-08,438.1,307.98,
1986-10-07,436.0,303.41,
1986-10-06,436.9,303.4,
1986-10-03,436.0,302.78,
1986-10-02,431.3,300.66,
1986-10-01,425.0,293.91,
1986-09-30,423.2,292.43,
1986-09-29,427.0,297.15,
1986-09-26,433.0,301.64,
1986-09-25,429.4,298.09,
1986-09-24,431.5,298.51,
1986-09-23,435.0,299.38,
1986-09-22,435.5,298.59,
1986-09-19,430.0,291.53,
1986-09-18,417.85,284.83,
1986-09-17,413.2,279.91,
1986-09-16,417.25,282.27,
1986-09-15,413.0,278.15,
1986-09-12,419.5,283.64,
1986-09-11,402.0,272.36,
1986-09-10,418.5,282.1,
1986-09-09,409.25,275.13,
1986-09-08,418.6,280.71,
1986-09-05,420.8,280.85,
1986-09-04,405.5,269.35,
1986-09-03,405.0,270.6,
1986-09-02,393.25,263.5,
1986-09-01,391.75,262.87,
1986-08-29,384.7,258.45,
1986-08-28,386.7,260.72,
1986-08-27,380.1,256.05,
1986-08-26,381.1,256.94,
1986-08-22,386.25,257.98,
1986-08-21,380.75,254.09,
1986-08-20,378.0,251.83,
1986-08-19,374.4,249.72,
1986-08-18,377.25,252.38,
1986-08-15,385.1,257.2,
1986-08-14,385.25,258.12,
1986-08-13,388.0,261.02,
1986-08-12,384.0,258.5,
1986-08-11,388.0,262.52,
1986-08-08,368.8,249.98,
1986-08-07,361.8,244.71,
1986-08-06,362.4,244.98,
1986-08-05,358.5,241.01,
1986-08-04,359.8,245.21,
1986-08-01,361.0,242.12,
1986-07-31,357.5,239.37,
1986-07-30,351.65,236.17,
1986-07-29,351.25,236.88,
1986-07-28,353.6,240.22,
1986-07-25,349.4,234.97,
1986-07-24,348.65,233.49,
1986-07-23,347.25,233.26,
1986-07-22,353.5,235.95,
1986-07-21,353.95,235.68,
1986-07-18,347.9,232.63,
1986-07-17,347.0,229.32,
1986-07-16,347.6,230.05,
1986-07-15,346.0,231.98,
1986-07-14,345.75,233.11,
1986-07-11,348.1,230.61,
1986-07-10,346.8,228.49,
1986-07-09,348.1,227.89,
1986-07-08,347.85,225.48,
1986-07-07,344.85,223.54,
1986-07-04,343.8,222.74,
1986-07-03,343.85,222.2,
1986-07-02,342.3,222.06,
1986-07-01,345.1,223.19,
1986-06-30,346.75,225.46,
1986-06-27,344.5,225.68,
1986-06-26,344.9,227.28,
1986-06-25,344.15,226.19,
1986-06-24,342.0,225.67,
1986-06-23,341.05,229.05,
1986-06-20,339.65,226.21,
1986-06-19,339.2,225.31,
1986-06-18,339.15,225.42,
1986-06-17,336.75,222.87,
1986-06-16,339.3,222.57,
1986-06-13,346.2,227.09,
1986-06-12,348.35,227.83,
1986-06-11,347.4,227.31,
1986-06-10,347.7,229.78,
1986-06-09,341.8,228.02,
1986-06-06,341.65,226.59,
1986-06-05,341.75,229.56,
1986-06-04,340.75,228.95,
1986-06-03,342.2,229.08,
1986-06-02,341.85,231.03,
1986-05-30,343.2,232.6,
1986-05-29,342.7,228.77,
1986-05-28,343.75,228.18,
1986-05-27,341.5,228.25,
1986-05-23,341.1,229.42,
1986-05-22,340.45,225.99,
1986-05-21,338.9,223.4,
1986-05-20,338.7,222.32,
1986-05-19,340.8,224.31,
1986-05-16,343.0,224.92,
1986-05-15,342.0,222.05,
1986-05-14,342.45,223.09,
