Date,Open,High,Low,Close,Volume,Adj Close
2004-04-08,3455.60,3455.60,3447.20,3450.60,000,3450.60
2004-04-07,3453.80,3469.20,3453.50,3458.50,000,3458.50
2004-04-06,3454.20,3465.10,3454.00,3455.90,000,3455.90
2004-04-05,3439.30,3455.70,3439.10,3452.20,000,3452.20
2004-04-02,3447.40,3447.60,3436.70,3438.60,000,3438.60
2004-04-01,3418.70,3446.20,3418.50,3446.20,000,3446.20
2004-03-31,3419.80,3427.60,3415.30,3415.30,000,3415.30
2004-03-30,3413.40,3425.20,3411.70,3418.00,000,3418.00
2004-03-29,3428.40,3428.40,3409.50,3411.00,000,3411.00
2004-03-26,3401.50,3435.70,3401.50,3428.50,000,3428.50
2004-03-25,3386.70,3399.80,3376.30,3399.80,000,3399.80
2004-03-24,3389.90,3396.90,3382.30,3386.80,000,3386.80
2004-03-23,3396.40,3399.10,3383.00,3390.10,000,3390.10
2004-03-22,3433.80,3433.80,3401.00,3402.20,000,3402.20
2004-03-19,3430.20,3441.00,3429.70,3435.30,000,3435.30
2004-03-18,3438.60,3456.10,3428.20,3429.40,000,3429.40
2004-03-17,3417.90,3443.60,3417.50,3438.40,000,3438.40
2004-03-16,3410.40,3416.50,3395.00,3414.60,000,3414.60
2004-03-15,3408.30,3418.80,3407.10,3411.50,000,3411.50
2004-03-12,3408.80,3408.80,3392.10,3402.30,000,3402.30
2004-03-11,3407.50,3413.60,3391.10,3413.60,000,3413.60
2004-03-10,3420.60,3420.90,3405.10,3414.00,000,3414.00
2004-03-09,3417.20,3429.30,3411.90,3424.90,000,3424.90
2004-03-08,3410.70,3427.50,3410.00,3420.00,000,3420.00
2004-03-05,3388.90,3407.50,3388.90,3407.50,000,3407.50
2004-03-04,3388.60,3402.30,3380.30,3389.00,000,3389.00
2004-03-03,3391.80,3395.20,3384.50,3388.50,000,3388.50
2004-03-02,3389.30,3399.60,3388.80,3390.40,000,3390.40
2004-03-01,3364.80,3383.80,3364.60,3381.40,000,3381.40
2004-02-27,3349.60,3360.90,3348.80,3360.60,000,3360.60
2004-02-26,3331.70,3348.00,3331.40,3346.80,000,3346.80
2004-02-25,3325.80,3336.40,3320.90,3332.70,000,3332.70
2004-02-24,3338.80,3338.80,3326.60,3328.90,000,3328.90
2004-02-23,3344.50,3344.50,3332.10,3339.20,000,3339.20
2004-02-20,3357.30,3357.30,3343.90,3344.10,000,3344.10
2004-02-19,3351.50,3354.50,3345.10,3351.10,000,3351.10
2004-02-18,3334.70,3354.00,3334.50,3348.10,000,3348.10
2004-02-17,3320.60,3328.80,3320.60,3328.80,000,3328.80
2004-02-16,3333.10,3333.10,3316.90,3320.20,000,3320.20
2004-02-13,3329.60,3337.50,3323.70,3333.70,000,3333.70
2004-02-12,3305.80,3328.20,3305.00,3326.00,000,3326.00
2004-02-11,3287.00,3305.00,3286.30,3300.70,000,3300.70
2004-02-10,3291.80,3293.70,3284.90,3286.30,000,3286.30
2004-02-09,3277.90,3297.60,3277.00,3287.10,000,3287.10
2004-02-06,3260.80,3274.80,3260.80,3272.20,000,3272.20
2004-02-05,3266.40,3270.30,3252.90,3262.00,000,3262.00
2004-02-04,3265.50,3273.50,3263.60,3265.60,000,3265.60
2004-02-03,3274.80,3281.40,3260.10,3264.30,000,3264.30
2004-02-02,3273.20,3285.80,3270.20,3274.90,000,3274.90
2004-01-30,3263.40,3286.70,3262.10,3272.00,000,3272.00
2004-01-29,3274.60,3275.20,3258.30,3264.50,000,3264.50
2004-01-28,3308.20,3308.20,3276.30,3279.60,000,3279.60
2004-01-27,3338.30,3346.20,3312.10,3312.10,000,3312.10
2004-01-23,3325.00,3336.60,3317.50,3334.70,000,3334.70
2004-01-22,3308.10,3326.60,3308.10,3326.60,000,3326.60
2004-01-21,3306.80,3311.30,3289.50,3306.50,000,3306.50
2004-01-20,3303.40,3310.80,3302.50,3308.50,000,3308.50
2004-01-19,3294.40,3312.30,3294.40,3302.40,000,3302.40
2004-01-16,3303.30,3311.20,3285.50,3288.80,000,3288.80
2004-01-15,3311.30,3314.90,3299.50,3306.50,000,3306.50
2004-01-14,3298.10,3312.70,3290.10,3310.90,000,3310.90
2004-01-13,3307.40,3316.90,3295.10,3295.30,000,3295.30
2004-01-12,3296.80,3304.80,3285.90,3302.70,000,3302.70
2004-01-09,3300.10,3314.90,3300.10,3301.60,000,3301.60
2004-01-08,3299.10,3308.20,3296.40,3297.90,000,3297.90
2004-01-07,3312.70,3312.70,3297.70,3303.60,000,3303.60
2004-01-06,3293.10,3323.20,3293.10,3317.50,000,3317.50
2004-01-05,3299.40,3300.10,3283.20,3286.00,000,3286.00
2004-01-02,3298.90,3302.70,3296.70,3300.70,000,3300.70
2003-12-31,3296.70,3302.00,3293.80,3299.80,000,3299.80
2003-12-30,3285.70,3301.70,3285.70,3295.10,000,3295.10
2003-12-29,3266.50,3281.80,3266.50,3281.80,000,3281.80
2003-12-24,3258.00,3267.00,3257.40,3265.60,000,3265.60
2003-12-23,3254.40,3258.70,3248.60,3254.80,000,3254.80
2003-12-22,3236.50,3259.50,3236.50,3255.40,000,3255.40
2003-12-19,3226.50,3236.20,3226.50,3232.80,000,3232.80
2003-12-18,3238.40,3246.50,3223.00,3224.10,000,3224.10
2003-12-17,3215.30,3234.20,3215.30,3231.40,000,3231.40
2003-12-16,3241.50,3241.50,3215.20,3215.20,000,3215.20
2003-12-15,3217.90,3249.70,3217.90,3247.60,000,3247.60
2003-12-12,3192.00,3212.90,3188.40,3212.70,000,3212.70
2003-12-11,3209.60,3210.10,3186.20,3189.40,000,3189.40
2003-12-10,3218.90,3220.00,3208.80,3211.20,000,3211.20
2003-12-09,3228.20,3236.40,3218.80,3218.80,000,3218.80
2003-12-08,3230.00,3243.90,3225.10,3225.10,000,3225.10
2003-12-05,3231.30,3234.70,3223.60,3229.80,000,3229.80
2003-12-04,3216.50,3232.10,3216.50,3229.80,000,3229.80
2003-12-03,3186.80,3218.60,3177.10,3215.30,000,3215.30
2003-12-02,3181.10,3189.10,3180.50,3187.70,000,3187.70
2003-12-01,3184.70,3184.70,3162.50,3170.10,000,3170.10
2003-11-28,3183.70,3186.40,3172.40,3186.40,000,3186.40
2003-11-27,3193.50,3197.80,3180.20,3185.80,000,3185.80
2003-11-26,3191.10,3201.40,3187.10,3191.40,000,3191.40
2003-11-25,3179.60,3201.40,3179.60,3192.00,000,3192.00
2003-11-24,3171.00,3184.50,3167.00,3171.50,000,3171.50
2003-11-21,3181.20,3181.20,3163.10,3169.10,000,3169.10
2003-11-20,3182.60,3199.00,3182.50,3184.10,000,3184.10
2003-11-19,3171.20,3185.80,3164.60,3181.40,000,3181.40
2003-11-18,3173.80,3176.90,3158.80,3175.40,000,3175.40
2003-11-17,3199.40,3200.70,3174.40,3174.40,000,3174.40
2003-11-14,3215.50,3217.70,3200.70,3201.80,000,3201.80
2003-11-13,3210.20,3224.20,3209.40,3217.70,000,3217.70
2003-11-12,3201.30,3213.10,3195.00,3203.00,000,3203.00
2003-11-11,3223.70,3223.70,3200.60,3200.60,000,3200.60
2003-11-10,3243.20,3243.20,3223.50,3230.10,000,3230.10
2003-11-07,3241.00,3249.50,3235.40,3248.50,000,3248.50
2003-11-06,3238.70,3242.30,3228.20,3241.10,000,3241.10
2003-11-05,3265.00,3265.00,3226.40,3240.70,000,3240.70
2003-11-04,3264.20,3276.30,3262.90,3264.70,000,3264.70
2003-11-03,3270.90,3273.00,3250.20,3256.50,000,3256.50
2003-10-31,3281.60,3286.60,3268.10,3272.00,000,3272.00
2003-10-30,3267.10,3276.10,3265.80,3273.80,000,3273.80
2003-10-29,3244.40,3271.10,3242.30,3263.40,000,3263.40
2003-10-28,3242.00,3253.80,3240.50,3243.50,000,3243.50
2003-10-27,3256.00,3265.50,3242.90,3244.40,000,3244.40
2003-10-24,3267.10,3272.80,3254.30,3256.30,000,3256.30
2003-10-23,3291.50,3292.70,3264.90,3266.30,000,3266.30
2003-10-22,3304.30,3311.80,3298.50,3299.50,000,3299.50
2003-10-21,3291.70,3308.60,3291.70,3303.70,000,3303.70
2003-10-20,3294.40,3301.30,3287.70,3287.70,000,3287.70
2003-10-17,3289.60,3294.60,3287.20,3294.30,000,3294.30
2003-10-16,3289.60,3297.60,3284.80,3295.10,000,3295.10
2003-10-15,3282.80,3297.00,3280.50,3283.70,000,3283.70
2003-10-14,3287.10,3299.70,3281.70,3282.90,000,3282.90
2003-10-13,3260.70,3277.70,3260.70,3276.40,000,3276.40
2003-10-10,3258.70,3267.80,3257.70,3260.20,000,3260.20
2003-10-09,3243.30,3256.50,3237.30,3251.30,000,3251.30
2003-10-08,3218.90,3247.20,3218.90,3243.10,000,3243.10
2003-10-07,3219.60,3231.00,3218.70,3218.70,000,3218.70
2003-10-06,3209.30,3220.40,3209.10,3217.20,000,3217.20
2003-10-03,3201.80,3206.80,3195.30,3203.30,000,3203.30
2003-10-02,3165.70,3204.30,3165.70,3199.40,000,3199.40
2003-10-01,3168.00,3168.00,3153.00,3159.20,000,3159.20
2003-09-30,3167.50,3179.50,3166.80,3169.50,000,3169.50
2003-09-29,3169.90,3171.80,3157.50,3164.30,000,3164.30
2003-09-26,3170.00,3182.80,3163.40,3171.50,000,3171.50
2003-09-25,3202.30,3202.90,3167.50,3172.80,000,3172.80
2003-09-24,3180.80,3208.50,3180.80,3208.50,000,3208.50
2003-09-23,3190.30,3196.30,3178.60,3180.60,000,3180.60
2003-09-22,3218.10,3220.00,3189.60,3193.00,000,3193.00
2003-09-19,3228.50,3247.10,3218.10,3218.10,000,3218.10
2003-09-18,3218.10,3228.60,3215.70,3221.30,000,3221.30
2003-09-17,3198.80,3223.40,3198.50,3217.00,000,3217.00
2003-09-16,3190.10,3194.30,3183.20,3194.30,000,3194.30
2003-09-15,3194.00,3200.40,3186.10,3189.80,000,3189.80
2003-09-12,3197.70,3207.60,3192.50,3192.50,000,3192.50
2003-09-11,3210.70,3212.90,3189.20,3193.90,000,3193.90
2003-09-10,3229.20,3229.20,3214.80,3216.00,000,3216.00
2003-09-09,3232.70,3247.40,3231.00,3235.30,000,3235.30
2003-09-08,3212.50,3234.50,3212.00,3230.30,000,3230.30
2003-09-05,3226.60,3226.70,3207.60,3213.80,000,3213.80
2003-09-04,3215.30,3237.40,3215.30,3226.50,000,3226.50
2003-09-03,3217.80,3231.60,3210.60,3210.90,000,3210.90
2003-09-02,3208.00,3218.00,3205.60,3218.00,000,3218.00
2003-09-01,3203.80,3212.00,3202.20,3205.10,000,3205.10
2003-08-29,3198.10,3210.70,3193.60,3199.70,000,3199.70
2003-08-28,3183.20,3201.90,3183.20,3197.00,000,3197.00
2003-08-27,3167.70,3188.50,3167.20,3179.90,000,3179.90
2003-08-26,3175.10,3175.60,3161.80,3167.20,000,3167.20
2003-08-25,3185.00,3185.80,3172.60,3176.40,000,3176.40
2003-08-22,3179.30,3185.80,3178.80,3184.40,000,3184.40
2003-08-21,3171.10,3176.00,3164.70,3174.90,000,3174.90
2003-08-20,3169.50,3181.50,3168.40,3171.50,000,3171.50
2003-08-19,3174.80,3185.60,3168.30,3169.30,000,3169.30
2003-08-18,3152.10,3169.30,3151.80,3164.50,000,3164.50
2003-08-15,3152.40,3157.20,3146.00,3148.00,000,3148.00
2003-08-14,3158.50,3164.40,3146.30,3150.40,000,3150.40
2003-08-13,3144.50,3159.70,3144.20,3158.10,000,3158.10
2003-08-12,3148.20,3156.60,3141.60,3142.70,000,3142.70
2003-08-11,3150.10,3160.30,3145.20,3145.80,000,3145.80
2003-08-08,3142.30,3157.70,3142.30,3149.40,000,3149.40
2003-08-07,3133.30,3150.00,3133.30,3138.60,000,3138.60
2003-08-06,3136.20,3136.20,3120.10,3133.50,000,3133.50
2003-08-05,3131.00,3143.60,3122.00,3137.40,000,3137.40
2003-08-04,3138.10,3138.10,3120.40,3128.90,000,3128.90
2003-08-01,3128.00,3141.60,3127.30,3140.30,000,3140.30
2003-07-31,3092.20,3131.80,3092.20,3122.30,000,3122.30
2003-07-30,3104.80,3105.10,3083.50,3091.20,000,3091.20
2003-07-29,3119.60,3119.80,3101.10,3107.80,000,3107.80
2003-07-28,3100.80,3124.00,3100.80,3119.40,000,3119.40
2003-07-25,3094.10,3102.40,3081.10,3098.60,000,3098.60
2003-07-24,3086.50,3092.30,3082.40,3090.70,000,3090.70
2003-07-23,3068.70,3087.70,3068.50,3085.50,000,3085.50
2003-07-22,3085.70,3085.70,3058.90,3066.50,000,3066.50
2003-07-21,3086.60,3102.60,3086.60,3089.00,000,3089.00
2003-07-18,3088.00,3088.00,3074.70,3083.60,000,3083.60
2003-07-17,3095.30,3095.30,3073.30,3088.00,000,3088.00
2003-07-16,3081.90,3095.30,3071.20,3095.30,000,3095.30
2003-07-15,3074.00,3087.20,3074.00,3081.90,000,3081.90
2003-07-14,3043.80,3079.00,3043.70,3074.00,000,3074.00
2003-07-11,3042.80,3044.90,3024.80,3043.80,000,3043.80
2003-07-10,3029.10,3053.50,3022.40,3042.80,000,3042.80
2003-07-09,3035.80,3036.80,3021.50,3029.10,000,3029.10
2003-07-08,3032.10,3063.70,3030.90,3035.80,000,3035.80
2003-07-07,3028.40,3039.50,3028.40,3032.10,000,3032.10
2003-07-04,3044.80,3044.80,3018.20,3028.40,000,3028.40
2003-07-03,3031.90,3051.60,3031.90,3044.80,000,3044.80
2003-07-02,3038.60,3038.70,3023.30,3031.90,000,3031.90
2003-07-01,3026.90,3039.80,3003.80,3038.60,000,3038.60
2003-06-30,3048.80,3052.10,3025.80,3026.90,000,3026.90
2003-06-27,3028.30,3048.80,3024.60,3048.80,000,3048.80
2003-06-26,3065.70,3065.70,3022.00,3028.30,000,3028.30
2003-06-25,3068.80,3073.00,3060.30,3065.70,000,3065.70
2003-06-24,3092.10,3092.10,3067.50,3068.80,000,3068.80
2003-06-23,3089.50,3107.30,3087.90,3092.10,000,3092.10
2003-06-20,3104.00,3104.00,3084.30,3089.50,000,3089.50
2003-06-19,3090.20,3104.00,3090.20,3104.00,000,3104.00
2003-06-18,3112.30,3112.30,3087.50,3090.20,000,3090.20
2003-06-17,3090.10,3124.60,3090.10,3112.30,000,3112.30
2003-06-16,3087.60,3090.10,3070.80,3090.10,000,3090.10
2003-06-13,3084.80,3092.90,3077.10,3087.60,000,3087.60
2003-06-12,3070.30,3087.10,3070.30,3084.80,000,3084.80
2003-06-11,3055.20,3079.00,3055.20,3070.30,000,3070.30
2003-06-10,3048.90,3055.30,3040.20,3055.20,000,3055.20
2003-06-06,3040.30,3048.90,3020.10,3048.90,000,3048.90
2003-06-05,3032.70,3056.60,3032.70,3040.30,000,3040.30
2003-06-04,3026.80,3039.40,3025.80,3032.70,000,3032.70
2003-06-03,3038.40,3046.80,3026.80,3026.80,000,3026.80
2003-06-02,3011.00,3044.80,3011.00,3038.40,000,3038.40
2003-05-30,3016.00,3026.10,3007.70,3011.00,000,3011.00
2003-05-29,3008.70,3021.90,3008.70,3016.00,000,3016.00
2003-05-28,2982.90,3015.50,2982.90,3008.70,000,3008.70
2003-05-27,2997.60,2997.60,2981.20,2982.90,000,2982.90
2003-05-26,2997.30,2997.70,2987.00,2997.60,000,2997.60
2003-05-23,2965.60,3004.30,2965.60,2997.70,000,2997.70
2003-05-22,2942.80,2966.10,2942.80,2965.60,000,2965.60
2003-05-21,2935.70,2945.90,2934.70,2942.80,000,2942.80
2003-05-20,2948.60,2948.60,2917.90,2935.70,000,2935.70
2003-05-19,2951.90,2953.20,2941.10,2948.60,000,2948.60
2003-05-16,2958.40,2959.90,2945.20,2951.30,000,2951.30
2003-05-15,2970.80,2970.80,2942.60,2958.40,000,2958.40
2003-05-14,2981.40,2990.20,2965.50,2970.80,000,2970.80
2003-05-13,2976.10,2994.60,2976.10,2981.40,000,2981.40
2003-05-12,2956.00,2984.70,2956.00,2976.10,000,2976.10
2003-05-09,2956.20,2956.20,2936.30,2956.00,000,2956.00
2003-05-08,2975.70,2975.70,2946.70,2956.20,000,2956.20
2003-05-07,2968.00,2990.10,2968.00,2975.70,000,2975.70
2003-05-06,2977.40,2977.40,2965.50,2968.00,000,2968.00
2003-05-05,2975.40,2979.90,2957.10,2977.40,000,2977.40
2003-05-02,3003.60,3003.60,2971.00,2975.40,000,2975.40
2003-05-01,3007.50,3009.40,2988.80,3003.60,000,3003.60
2003-04-30,3011.20,3023.70,2999.20,3007.50,000,3007.50
2003-04-29,2974.50,3012.00,2974.50,3011.20,000,3011.20
2003-04-28,3001.90,3001.90,2969.60,2974.50,000,2974.50
2003-04-24,3005.00,3006.00,2996.30,3001.90,000,3001.90
2003-04-23,2980.40,3011.90,2980.40,3005.00,000,3005.00
2003-04-22,2953.20,2982.90,2953.20,2980.40,000,2980.40
2003-04-17,2979.80,2979.80,2944.40,2953.20,000,2953.20
2003-04-16,2968.80,2985.10,2968.80,2979.80,000,2979.80
2003-04-15,2940.90,2968.80,2940.90,2968.80,000,2968.80
2003-04-14,2949.00,2956.30,2932.50,2940.90,000,2940.90
2003-04-11,2945.10,2957.20,2935.70,2949.00,000,2949.00
2003-04-10,2950.50,2950.50,2924.30,2945.10,000,2945.10
2003-04-09,2978.80,2978.80,2948.90,2950.50,000,2950.50
2003-04-08,2979.40,2984.40,2957.60,2978.80,000,2978.80
2003-04-07,2933.50,2981.90,2933.50,2979.40,000,2979.40
2003-04-04,2908.60,2933.50,2897.60,2933.50,000,2933.50
2003-04-03,2882.30,2922.60,2882.30,2908.60,000,2908.60
2003-04-02,2882.20,2913.10,2882.20,2882.30,000,2882.30
2003-04-01,2885.20,2897.70,2865.90,2882.20,000,2882.20
2003-03-31,2897.70,2897.70,2882.20,2885.20,000,2885.20
2003-03-28,2892.50,2911.90,2877.20,2897.70,000,2897.70
2003-03-27,2892.10,2900.90,2879.20,2892.50,000,2892.50
2003-03-26,2854.40,2892.30,2854.40,2892.10,000,2892.10
2003-03-25,2858.50,2858.50,2829.00,2854.40,000,2854.40
2003-03-24,2866.70,2879.80,2851.00,2858.50,000,2858.50
2003-03-21,2866.10,2876.70,2852.80,2866.70,000,2866.70
2003-03-20,2846.70,2882.70,2845.30,2866.10,000,2866.10
2003-03-19,2835.10,2860.30,2832.70,2846.70,000,2846.70
2003-03-18,2739.10,2835.30,2739.10,2835.10,000,2835.10
2003-03-17,2753.10,2760.60,2727.70,2739.10,000,2739.10
2003-03-14,2700.40,2760.90,2700.40,2753.10,000,2753.10
2003-03-13,2718.40,2718.40,2693.30,2700.40,000,2700.40
2003-03-12,2723.20,2726.30,2702.70,2718.40,000,2718.40
2003-03-11,2741.40,2741.40,2702.40,2723.20,000,2723.20
2003-03-10,2746.20,2757.70,2740.80,2741.40,000,2741.40
2003-03-07,2776.00,2776.00,2740.70,2744.00,000,2744.00
2003-03-06,2776.00,2791.40,2775.30,2776.00,000,2776.00
2003-03-05,2813.10,2813.10,2776.00,2776.00,000,2776.00
2003-03-04,2816.90,2817.50,2799.10,2813.10,000,2813.10
2003-03-03,2800.90,2820.00,2792.60,2816.80,000,2816.80
2003-02-28,2796.20,2828.70,2794.40,2800.90,000,2800.90
2003-02-27,2825.40,2825.40,2796.20,2796.20,000,2796.20
2003-02-26,2799.00,2826.90,2797.60,2826.90,000,2826.90
2003-02-25,2853.60,2853.90,2799.00,2799.00,000,2799.00
2003-02-24,2820.20,2862.70,2820.20,2855.90,000,2855.90
2003-02-21,2819.10,2829.00,2796.30,2820.20,000,2820.20
2003-02-20,2864.70,2864.70,2819.10,2819.10,000,2819.10
2003-02-19,2844.70,2873.50,2844.70,2864.70,000,2864.70
2003-02-18,2844.10,2860.20,2841.70,2844.70,000,2844.70
2003-02-17,2817.20,2846.40,2817.20,2844.10,000,2844.10
2003-02-14,2835.40,2835.60,2807.50,2817.20,000,2817.20
2003-02-13,2884.50,2884.50,2832.60,2835.40,000,2835.40
2003-02-12,2879.00,2896.30,2873.60,2884.50,000,2884.50
2003-02-11,2890.20,2900.30,2875.00,2879.00,000,2879.00
2003-02-10,2906.00,2906.00,2883.70,2890.20,000,2890.20
2003-02-07,2886.20,2906.00,2882.60,2906.00,000,2906.00
2003-02-06,2918.70,2920.80,2886.20,2886.20,000,2886.20
2003-02-05,2946.60,2946.60,2913.10,2918.70,000,2918.70
2003-02-04,2942.60,2969.20,2942.60,2946.60,000,2946.60
2003-02-03,2958.10,2962.70,2942.60,2942.60,000,2942.60
2003-01-31,2964.20,2964.20,2929.10,2956.90,000,2956.90
2003-01-30,2951.70,2966.50,2947.40,2964.20,000,2964.20
2003-01-29,2964.40,2981.00,2951.70,2951.70,000,2951.70
2003-01-28,3026.20,3026.20,2953.90,2964.40,000,2964.40
2003-01-24,3024.00,3030.10,3017.40,3026.20,000,3026.20
2003-01-23,3025.90,3027.40,3018.90,3024.00,000,3024.00
2003-01-22,3051.50,3051.50,3022.20,3025.90,000,3025.90
2003-01-21,3055.80,3061.90,3050.00,3051.50,000,3051.50
2003-01-20,3049.00,3061.60,3041.40,3055.80,000,3055.80
2003-01-17,3056.30,3066.00,3051.30,3051.70,000,3051.70
2003-01-16,3077.00,3077.00,3054.00,3056.30,000,3056.30
2003-01-15,3075.80,3083.70,3072.70,3077.00,000,3077.00
2003-01-14,3069.40,3084.80,3063.60,3075.80,000,3075.80
2003-01-13,3063.60,3075.40,3058.90,3069.40,000,3069.40
2003-01-10,3064.90,3079.80,3052.20,3063.50,000,3063.50
2003-01-09,3074.70,3074.70,3053.80,3064.90,000,3064.90
2003-01-08,3074.50,3086.90,3069.40,3074.70,000,3074.70
2003-01-07,3075.40,3094.10,3070.40,3074.50,000,3074.50
2003-01-06,3051.80,3084.70,3051.80,3075.40,000,3075.40
2003-01-03,3027.60,3055.90,3027.60,3055.50,000,3055.50
2003-01-02,3007.10,3028.90,2999.90,3027.60,000,3027.60
2002-12-31,2992.70,3010.90,2991.70,3007.10,000,3007.10
2002-12-30,3027.20,3027.20,2987.80,2992.70,000,2992.70
2002-12-27,3032.80,3032.80,3023.70,3027.20,000,3027.20
2002-12-24,3033.50,3037.80,3028.50,3032.80,000,3032.80
2002-12-23,3011.40,3035.70,3009.80,3033.50,000,3033.50
2002-12-20,2989.10,3019.60,2984.80,3011.40,000,3011.40
2002-12-19,2986.50,2994.80,2972.60,2989.10,000,2989.10
2002-12-18,2986.70,2989.30,2977.30,2986.50,000,2986.50
2002-12-17,2949.90,2991.40,2949.90,2986.70,000,2986.70
2002-12-16,2971.30,2971.30,2945.90,2949.90,000,2949.90
2002-12-13,2987.80,2987.80,2957.90,2971.30,000,2971.30
2002-12-12,2969.70,2987.80,2969.70,2987.80,000,2987.80
2002-12-11,2990.80,3001.80,2961.80,2969.70,000,2969.70
2002-12-10,3023.50,3023.50,2990.80,2990.80,000,2990.80
2002-12-09,3028.40,3054.40,3023.50,3023.50,000,3023.50
2002-12-06,3040.50,3040.50,3017.20,3027.30,000,3027.30
2002-12-05,3027.20,3048.80,3026.90,3040.50,000,3040.50
2002-12-04,3072.60,3072.60,3022.60,3027.20,000,3027.20
2002-12-03,3083.80,3083.80,3059.70,3072.60,000,3072.60
2002-12-02,3061.40,3083.80,3056.00,3083.80,000,3083.80
2002-11-29,3043.50,3061.40,3040.20,3061.40,000,3061.40
2002-11-28,3005.20,3049.00,3005.20,3043.50,000,3043.50
2002-11-27,3015.40,3015.40,2997.40,3005.20,000,3005.20
2002-11-26,3041.30,3041.30,3014.70,3015.40,000,3015.40
2002-11-25,3035.20,3044.40,3015.20,3041.30,000,3041.30
2002-11-22,3021.90,3042.20,3021.90,3035.80,000,3035.80
2002-11-21,3007.80,3024.10,3003.00,3021.90,000,3021.90
2002-11-20,2989.70,3007.80,2978.60,3007.80,000,3007.80
2002-11-19,2999.70,3001.90,2987.80,2989.70,000,2989.70
2002-11-18,3006.80,3010.40,2995.40,2999.70,000,2999.70
2002-11-15,2962.20,3005.60,2962.20,3004.90,000,3004.90
2002-11-14,2971.00,2987.00,2959.40,2962.20,000,2962.20
2002-11-13,2982.50,2986.60,2964.90,2971.00,000,2971.00
2002-11-12,2972.90,2984.00,2950.70,2982.50,000,2982.50
2002-11-11,3008.80,3008.80,2969.90,2972.90,000,2972.90
2002-11-08,3038.90,3040.80,3008.60,3008.80,000,3008.80
2002-11-07,3075.50,3075.50,3033.20,3038.90,000,3038.90
2002-11-06,3050.20,3079.70,3050.20,3075.50,000,3075.50
2002-11-05,3054.80,3069.30,3045.80,3050.20,000,3050.20
2002-11-04,3010.30,3060.30,3010.30,3054.80,000,3054.80
2002-11-01,3042.90,3042.90,3009.40,3010.30,000,3010.30
2002-10-31,3006.20,3042.90,3004.30,3042.90,000,3042.90
2002-10-30,3011.30,3011.30,2994.00,3006.20,000,3006.20
2002-10-29,3033.90,3034.30,3008.60,3011.30,000,3011.30
2002-10-28,3010.30,3038.60,3010.30,3035.60,000,3035.60
2002-10-25,3023.60,3023.60,2996.00,3009.20,000,3009.20
2002-10-24,3031.90,3043.00,3023.20,3023.60,000,3023.60
2002-10-23,3003.00,3032.30,3000.80,3031.90,000,3031.90
2002-10-22,2990.20,3019.70,2990.20,3003.00,000,3003.00
2002-10-21,3010.60,3011.70,2986.40,2990.20,000,2990.20
2002-10-18,2989.80,3028.40,2989.80,3010.60,000,3010.60
2002-10-17,2993.80,3001.70,2968.60,2989.80,000,2989.80
2002-10-16,2994.90,3024.00,2984.90,2993.80,000,2993.80
2002-10-15,2959.80,2994.90,2957.50,2994.90,000,2994.90
2002-10-14,2924.60,2965.50,2924.60,2959.80,000,2959.80
2002-10-11,2896.60,2929.70,2896.60,2924.60,000,2924.60
2002-10-10,2912.70,2912.70,2883.50,2896.60,000,2896.60
2002-10-09,2946.00,2952.90,2908.80,2912.70,000,2912.70
2002-10-08,2940.00,2954.70,2933.30,2946.00,000,2946.00
2002-10-07,2986.20,2986.20,2940.00,2940.00,000,2940.00
2002-10-04,2999.30,3000.40,2983.60,2991.60,000,2991.60
2002-10-03,2998.20,2999.50,2983.80,2999.30,000,2999.30
2002-10-02,2987.20,3018.00,2987.20,2998.20,000,2998.20
2002-10-01,2970.90,2989.20,2959.80,2987.20,000,2987.20
2002-09-30,3001.10,3001.10,2953.20,2970.90,000,2970.90
2002-09-27,2988.70,3022.20,2988.70,3008.90,000,3008.90
2002-09-26,2991.10,3017.80,2987.20,2988.70,000,2988.70
2002-09-25,3033.30,3033.30,2989.00,2991.10,000,2991.10
2002-09-24,3046.70,3046.70,3018.70,3033.30,000,3033.30
2002-09-23,3070.20,3070.20,3046.20,3046.70,000,3046.70
2002-09-20,3090.70,3090.70,3062.30,3073.60,000,3073.60
2002-09-19,3120.30,3120.30,3086.90,3090.70,000,3090.70
2002-09-18,3156.70,3156.70,3111.40,3120.30,000,3120.30
2002-09-17,3125.70,3156.70,3125.70,3156.70,000,3156.70
2002-09-16,3130.60,3137.60,3121.80,3125.70,000,3125.70
2002-09-13,3142.10,3142.10,3115.00,3130.60,000,3130.60
2002-09-12,3148.00,3149.20,3138.80,3142.10,000,3142.10
2002-09-11,3110.10,3148.00,3110.10,3148.00,000,3148.00
2002-09-10,3119.60,3121.00,3106.90,3110.70,000,3110.70
2002-09-09,3089.50,3123.00,3089.50,3119.60,000,3119.60
2002-09-06,3113.50,3113.50,3079.90,3089.50,000,3089.50
2002-09-05,3093.20,3122.20,3093.20,3113.50,000,3113.50
2002-09-04,3143.20,3143.20,3090.40,3093.20,000,3093.20
2002-09-03,3131.00,3143.20,3125.40,3143.20,000,3143.20
2002-09-02,3122.30,3132.10,3112.60,3131.00,000,3131.00
2002-08-30,3130.80,3137.50,3117.70,3120.10,000,3120.10
2002-08-29,3137.70,3137.70,3115.50,3130.80,000,3130.80
2002-08-28,3160.30,3167.00,3137.70,3137.70,000,3137.70
2002-08-27,3176.90,3191.00,3160.30,3160.30,000,3160.30
