symbol,pb-abs-ratio,returns
AMGN,4.9911088556204,0.22930631332814
AMGN,3.9077600117353999,-0.13378138473244999
AMGN,2.7146329888209002,-0.32015810276679002
AMGN,3.3875650568023001,0.24354005167958001
AMGN,2.8582164230354001,-0.020432900432891001
AMGN,2.3918648255172998,-0.029520947498673001
AMGN,2.3252547611093002,0.18178700995347
AMGN,3.48,0.36804069720054999
AMGN,3.9594394329896905,0.34804170431409998
APH,69.068493150685001,0.22607808114315001
APH,17.721847930702999,-0.20915712799166999
APH,16.609580838323001,0.68236842105261997
APH,10.041434755720999,0.14938213671202999
APH,8.1476328903655002,0.20640044434999
APH,7.9535693557747997,0.40413608458021999
APH,9.1800664451826997,0.49594376812634
APH,3.1726618705036,-0.48193866586166001
APH,5.8792796798577003,0.92933364350494996
APH,5.3118378099764998,0.14441120868887999
APH,3.1998793571459001,-0.13893792847764999
APH,4.8200000000000003,0.43571306091749001
APH,5.2936433527095446,0.38903190178074998
APC,2.0592985558503001,-0.19863432694995001
APC,1.8354909662215,-0.15461282685962999
APC,1.8075874928285001,0.070064155354342003
APC,1.8800093034073999,0.27660691795402997
APC,2.4031663974152,0.46808467419312999
APC,1.8279974662926,-0.075235520536143005
APC,2.0719506470864002,0.52042505486259005
APC,1.0017404093639,-0.40915640055647001
APC,1.6796860867251999,0.63175783122499996
APC,1.6446926279695999,0.22780569029941
APC,1.7692243108354,0.0070177468822018004
APC,1.9399999999999999,-0.021603249596631
APC,0.0,0.073947561068283998
AON,1.9948399246704001,-0.14802415156592999
AON,2.3138873396542001,0.21819970318205001
AON,1.8415464792145999,0.026835760382479999
AON,2.2200000000000002,0.20291702255571001
APA,1.7874607148563999,-0.21477041673351999
APA,2.1483499112332001,0.14669145146866
APA,2.6836859445906001,0.49903782077453002
APA,2.5526544821583999,0.25408798976914998
APA,2.7794473229705998,0.36279210646553001
APA,2.0853128676052002,-0.023021777115933999
APA,2.7106784696816,0.62913166852493996
APA,1.5369381397419,-0.30227209901820001
APA,2.1407408761570998,0.39511903707864998
APA,2.7304260200525001,0.16255709178769001
APA,1.4274397998113,-0.23626063204299999
APA,1.0600000000000001,-0.12705263914657
APA,1.0403050241047878,0.1052126822677
ADM,1.5039720770092999,0.018571874169039999
ADM,1.1910789364600001,-0.12123572953649001
ADM,1.3886154020257,0.25106249375195
ADM,1.8959756826270999,0.49114189784458001
ADM,2.1381751578290999,0.1225074161187
ADM,2.514887057568,0.31023033955972001
ADM,2.6302941437839,0.47177375198347998
ADM,1.5818803874522001,-0.36896673124672003
ADM,1.4910229799851999,0.10796961290524
ADM,1.4480331876435,-0.019293393415353001
ADM,1.0177088862937,-0.029050690055793998
ADM,1.01,-0.018320304724527
ADM,1.4594653991618114,0.61854865686403004
AIZ,1.5874181658138999,0.43549880811543001
AIZ,1.8550098020785999,0.28012765435476
AIZ,2.0755622814799,0.22056491398849001
AIZ,0.75316099684511995,-0.54370542057714
AIZ,0.92565035719099997,0.0055240625157737004
AIZ,0.84462118558507004,0.33114059751328001
AIZ,0.79211379562807005,0.086546663949331998
AIZ,0.55000000000000004,-0.13550069775869
AIZ,1.0090530849484622,0.94825751443827999
T,0.59799458798236005,-0.16060207538387
T,0.40862809597522998,-0.28295773535221003
T,1.2660087719298001,0.017452646317136
T,1.1059329320722,0.037514482286847999
T,2.0832363815627,0.0025805356251958999
T,2.5010330956299001,0.53174526853283
T,2.2082863077721999,0.20576525412849
T,1.4215694262656999,-0.28014591499501001
T,1.7170851194121,0.048190650239225002
T,1.6824256046909001,0.11634677857304
T,1.5699508709245,0.090087731528376
T,1.8200000000000001,0.17510737521922001
T,2.1505038894694062,0.097558788942051
AN,1.0677944046845,1.0549999999999999
AN,1.0314271532693999,0.018653690186537002
AN,1.2863280650605999,0.46257961783439
AN,1.2579689596678001,0.045726728361459003
AN,1.3385564495319999,0.13118167621030999
AN,0.95112967127101,-0.018867924528302001
AN,0.76340668516174004,-0.26547842401500998
AN,0.44563120771555997,-0.3690932311622
AN,1.5705836859105999,0.93825910931173995
AN,1.7992358457797999,0.47258485639686998
AN,2.5111837991244998,0.30744680851063999
AN,2.52,0.076756170328179996
AN,3.0364201866158318,0.25163727959698001
AZO,8.9991918725468008,1.5192982456140001
AZO,9.0951966332898007,-0.016016713091922
AZO,19.723113964686998,0.20608634111818999
AZO,41.744457409568,0.071587841802604996
AZO,18.053196930946001,0.0048187493155185
AZO,17.523748668797001,0.25950953678473998
AZO,18.846726190476002,0.037642782969885998
AZO,32.514584240314001,0.16312234175632001
AZO,0.0,0.34847501622323002
AVP,49.422300026932,0.15877552768681999
AVP,14.183014102294001,-0.24774731204938999
AVP,18.611558801308998,0.18452945519846001
AVP,21.730010121458001,0.22016396382869999
AVP,13.556913996626999,-0.37708137009221998
AVP,20.330863831679,0.35159952722660998
AVP,9.8172245796008006,-0.049308316901488999
AVP,4.4468457591307002,-0.37480756435499002
AVP,3.8900000000000001,-0.14205885964279
AVP,6.6242461865909901,0.21335970734411
BHI,4.1021104801917003,-0.11140944752507
BHI,3.0403269427248998,-0.10415809324614
BHI,3.106764394207,0.014678999370724
BHI,4.2414338586436999,0.34283133968913998
BHI,5.3750320891307997,0.43779112284985
BHI,5.1512622929881999,0.23674994441857
BHI,4.9916458448569001,0.093501118027073005
BHI,1.430712382644,-0.60061326999747
BHI,1.8594535037461,0.28217911520691003
BHI,3.3606672158155,0.43055645943352999
BHI,1.5424893617021,-0.14131764107517
BHI,1.1200000000000001,-0.14898220507376
BHI,1.3612349246929365,0.36954457549334002
BLL,2.8669402110198998,0.53722623585270002
BLL,5.8662963697679,0.45061509872733002
BLL,6.7810914992899001,0.16638746857264999
BLL,6.135924733845,0.48196356936973
BLL,3.8450211669428001,-0.092353551518273999
BLL,5.4481024781515996,0.10315606240062999
BLL,3.9298095074652002,0.036301769095487997
BLL,2.8010428305400001,-0.071593025279770003
BLL,4.4841591453306,0.24877205117723999
BLL,3.9089989249352,0.32102118750091002
BLL,3.8184453227931998,0.05665104815179
BLL,5.6299999999999999,0.26525242249380998
BLL,5.674134264884569,0.16762740281173999
BAC,2.0715041572184001,0.39926696038005999
BAC,2.2150325043854999,0.12509908293727001
BAC,2.3502755615686,0.17856023241076999
BAC,3.9682948712599,0.20345139682478
BAC,1.8685410670799001,0.023924206809055999
BAC,2.3768183743217,0.20682864373163001
BAC,1.3891452262102999,-0.18862892582276999
BAC,0.43347753416577001,-0.63144235531354997
BAC,0.94293044183393004,0.074884689810990002
BAC,0.69117465351427998,-0.11165340523322
BAC,0.24287310294066,-0.58125664054110004
BAC,0.54000000000000004,1.0982909264227001
BAC,0.71495725023893375,0.34509558282002001
BK,4.8685955786735997,-0.24782934059093001
BK,3.1067278771568998,-0.39818273011289002
BK,3.8309844404548001,0.42322232778402002
BK,3.0953844328428999,0.036797496867880003
BK,2.6513993541441998,-0.017213028752548001
BK,3.0889732685297999,0.27046008281639
BK,4.7739670490812998,0.26595547469302
BK,1.0280209502432001,-0.4033129757344
BK,1.3179741925269,0.0075551941089142
BK,1.2786865445008,0.093935182963683
BK,0.7488533102553,-0.32856128122333
BK,0.90000000000000002,0.32133656535762001
BK,1.0565094910881183,0.38645899910295001
BCR,5.3687897051637004,0.39722305350194997
BCR,3.7516165842525999,-0.093432184728511003
BCR,4.7262607905497998,0.41049062701536998
BCR,6.4250741130342996,0.58555877405010004
BCR,5.1273435776780998,0.038103684581242997
BCR,5.5933207473471995,0.26807121397841999
BCR,5.6484687868080004,0.15050058523295001
BCR,4.3561147186147,-0.10501518504236
BCR,3.8473599028929999,-0.067556937644120005
BCR,3.9514040846098002,0.18807803379695001
BCR,4.4286852589640997,-0.061278173260676999
BCR,4.4900000000000002,0.15220474834103001
BCR,6.9361079715444456,0.38074682885244998
BAX,11.906280556600001,0.22850559245422999
BAX,4.8918019696565995,-0.46734613935831998
BAX,6.3057162300101997,0.11142451874365999
BAX,6.3885946433944998,0.15222310993016
BAX,6.3194601889338999,0.10633654067973999
BAX,7.0987904163759001,0.24811637585130999
BAX,5.8885522959183998,0.26790674523528002
BAX,4.7639820705610001,-0.062397999291255002
BAX,5.6911061165515999,0.11763844281548
BAX,4.0956334306772,-0.1155937090237
BAX,4.2670473580020998,0.00054209836307849996
BAX,5.54,0.38424329355796
BAX,4.8727859540407952,0.072789977229326994
BBT,3.4329384232850999,-0.0047782920000691001
BBT,2.9106695717212001,0.056974808644982999
BBT,2.8313864562325,0.081457299917518003
BBT,2.3540519592942002,0.12859809436429001
BBT,2.1444296289485001,0.034009158330836002
BBT,2.1506411120396001,0.089215169821989002
BBT,1.4569433801617999,-0.27132119424055001
BBT,1.1345075997467,-0.043144903469341002
BBT,1.3595059822461999,-0.019017456324696001
BBT,1.1312357613446999,0.059310953699629
BBT,1.0707055400654999,-0.018774437508275
BBT,1.1599999999999999,0.1857192544065
BBT,1.1907214628405902,0.32718824817552
BMS,3.2392338507762002,0.48366160710731998
BMS,2.945491479517,0.019349250125443002
BMS,2.7087591240875999,0.020105449914213001
BMS,2.7318872398348999,0.18854601751416
BMS,2.2336927429839002,-0.0164321086041
BMS,2.6585890025195997,0.24900473803320999
BMS,1.8368885869564999,-0.17213529120175999
BMS,1.5483581898483001,-0.10577319678599
BMS,2.4074266617156002,0.29790806218315002
BMS,1.9932915673338001,0.13695213928802
BMS,1.6290700148968,-0.050149041273712003
BMS,2.1800000000000002,0.14827682403727999
BMS,2.4988147445774564,0.25682425571256001
BIIB,5.1834730107236,0.10642146517938
BIIB,3.2091077935150998,0.81498637602180002
BIIB,2.2463523965780001,-0.32022218886053
BIIB,2.4086360937748998,0.086351590106007001
BIIB,2.3933816330526998,0.1571457613336
BIIB,2.4882460293081001,-0.16321152494728999
BIIB,2.5980606603399998,0.12324165441948
BIIB,2.5763745827943998,0.25327102803738
BIIB,4.9342129408742004,0.64131245339299003
BIIB,5.4400000000000004,0.33003180372558
BIIB,8.1271152023825639,0.91002254560360996
BA,2.9333484573502999,-0.40434438519023003
BA,2.5859769053117998,-0.13384367391241001
BA,4.5837967775467998,0.30427424714850998
BA,5.4992013760903999,0.24862918138161
BA,5.0931153641679998,0.37915028623135
BA,6.3687946468938996,0.28382446225706998
BA,14.576260814517999,-0.0010678431251985
BA,3.2711905819635998,-0.50034364507937001
BA,22.267058270677001,0.23592502751069999
BA,19.952566883586002,0.15199737870086
BA,16.260000000000002,0.052356830908811998
BA,11.311999558839748,0.84737956692927996
BWA,1.2540704626989001,0.30842523434841002
BWA,1.3125339612389,-0.033656160401530001
BWA,2.3614224577135001,0.68964625397352997
BWA,2.4065376071089002,0.27614248682184001
BWA,2.2499674097249001,0.12221944785684
BWA,2.0731662814742999,-0.023899931587747999
BWA,3.0267676229071001,0.64385900337934998
BWA,0.98328450801309997,-0.54748436843600001
BWA,1.9698404785643,0.53103683275026003
BWA,3.6992396634723002,1.1782059000602001
BWA,3.0729067451727001,-0.11912658927583999
BWA,3.3599999999999999,0.12362723564481
BWA,3.7113867295542553,0.56521182732620001
BSX,5.1360723514212001,0.76186997808618995
BSX,8.8531017369727003,0.76285240464345005
BSX,11.531941629509999,0.72906867356537997
BSX,10.71677148847,-0.032916213275298999
BSX,5.0492422360248002,-0.31111111111111001
BSX,5.9043437645959997,-0.29848917925683999
BSX,1.1406785200680001,-0.32305005820721999
BSX,0.73978936212492996,-0.33447979363715002
BSX,1.0111127979353001,0.16279069767442
BSX,0.95267864401267999,-0.15888888888889
BSX,0.69496281869688004,-0.29458388375165001
BSX,0.68999999999999995,0.073033707865168995
BSX,2.4454365381685204,1.0977312390925
BMY,11.145217864924,-0.26197616109265998
BMY,4.5469355439642003,-0.52358912327253004
BMY,5.9300992528159,0.29024023184037001
BMY,5.0956366237481996,-0.072732510400942002
BMY,4.3927955302882005,-0.061578705427660002
BMY,4.6173982869378998,0.19925078466004001
BMY,4.6538494660695999,0.047482367540191001
BMY,4.3501988259799003,-0.060475184152335
BMY,4.1590719712441997,0.14777123510449
BMY,3.0494284748055001,0.087437247570362003
BMY,3.8023468474228999,0.39428261969647999
BMY,3.3399999999999999,-0.037829239822790003
BMY,5.9476552942775589,0.69952253599582004
BRCM,2.3668580877259999,-0.51345238095238999
BRCM,1.6599426326620002,-0.63151455835575998
BRCM,6.3788993615081004,1.2589641434262999
BRCM,7.0573902537253002,-0.051146384479742998
BRCM,6.9089180050719001,0.46065675340770001
BRCM,5.6118140777008003,0.027889713679750999
BRCM,3.3776510723572999,-0.19096255029403
BRCM,2.0970986843735,-0.35080336648812999
BRCM,4.3291009398132001,0.85444902769589004
BRCM,5.7746800966134,0.3964955414079
BRCM,2.7541580130790999,-0.31878513932704999
BRCM,2.8300000000000001,0.14455805458994
BRCM,2.1268662372110652,-0.093833417265325
CHRW,8.5703703703703997,-0.076896473026341006
CHRW,7.11101742552,0.083416124628325997
CHRW,7.4551432597464,0.22103831779099001
CHRW,9.2990328820116002,0.47296380496779
CHRW,10.383314543405,0.34363156626226998
CHRW,9.0802564102563998,0.11878241939422
CHRW,9.7670869979867003,0.34325060396064
CHRW,8.3729610439454998,0.033966510819046003
CHRW,8.8784320809249007,0.087894702279347994
CHRW,12.281877951662,0.39321449129294
CHRW,9.4639980068100993,-0.1150723751678
CHRW,8.1099999999999994,-0.073816300783188002
CHRW,8.9486142019016786,-0.054086594070123999
COG,3.1261855670103,-0.22863960170247
COG,2.2169648009232001,0.030983216896022001
COG,2.6957513544339999,0.18505642987244
COG,3.9285323110624,0.50821049488539005
COG,4.9291200351107998,0.52952951500690004
COG,4.8905364878373998,0.34531668742631
COG,4.0983918747355004,0.33218408124412002
COG,2.2489956087078,-0.35547257595815002
COG,2.6275550094939999,0.67802950519286997
COG,2.108524137931,-0.13091204671768
COG,4.3376408394297004,1.0063506084123
COG,4.96,0.31181588468533
COG,7.0098338128569591,0.56032980155570999
COF,5.5089426751591999,-0.17868227021877001
COF,2.4100797352189001,-0.44750042578649002
COF,3.0072676933725999,1.0674534843189001
COF,3.3502098549191999,0.37615499745802999
COF,2.7189385088577001,0.027450935553343998
COF,1.6823390355937,-0.10969280435495
COF,0.71310708851129001,-0.38381121394473
COF,0.47400397627406998,-0.30187439352793
COF,0.75454955501969001,0.23913544274845999
COF,0.73078369575846003,0.11573454035057
COF,0.73259485324592,-0.0020637510480654001
COF,1.1200000000000001,0.37497557463725001
COF,1.0595952095808383,0.3418380704215
CAT,3.2149642857142999,0.12077744365007
CAT,2.8940474068793001,-0.11162512709010999
CAT,5.3082236842104997,0.83836429244798005
CAT,5.5283645936162999,0.1859877411568
CAT,5.2689433507433003,0.20137091549528
CAT,4.7300996204933998,0.078616920229161003
CAT,6.7434611459395999,0.20477638590895
CAT,2.8460542609479003,-0.36814869727331001
CAT,5.9663873829472998,0.33147399205228001
CAT,6.8031168536779001,0.68603383774069004
CAT,5.4846821877309999,-0.014786786536576
CAT,4.4299999999999997,0.015875503385607
CAT,3.1791549760686584,0.034258050280572001
CBG,7.5420610823361001,0.75409836065573999
CBG,9.4712107849312996,0.69243840271877999
CBG,4.1178909952606997,-0.35090361445783003
CBG,0.8206373292868,-0.79953596287702999
CBG,35.242371403661998,2.1412037037037002
CBG,10.925131139723,0.50921149594694004
CBG,5.4103721647213998,-0.2568359375
CBG,5.4800000000000004,0.30749014454665002
CBG,4.6099221260142684,0.32160804020101003
CBS,0.89915612711234005,-0.098171379270782996
CBS,0.23768651850747999,-0.67404686042546003
CBS,1.0146790271363999,0.76790189590739999
CBS,1.4760848836950999,0.37406804560485002
CBS,1.7668166914445,0.44454701878738001
